cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did
360050288002,2.303456858999743,2.021490356153874,12.691824547381055,14.98945554717906,13.438648371620829,11.780786482933754,0,0,0
360050307011,13.890781504071255,8.866854381388539,2.770272234558808,5.927377961008206,11.09988385434092,11.012449673817434,0,0,0
360050335001,1.994963712998704,5.27560111483918,2.9936222551424443,8.259562819396544,8.513957276595045,12.840813664805838,0,0,0
360050386001,1.4093059810447506,1.5346601401310933,5.777425382590833,10.81162389792834,6.052132339551214,11.194796280386917,0,0,0
360470001002,6.222197889689134,10.773142607371252,1.4824304337147005,10.05636379996967,5.249696253017616,14.948241176605828,0,0,0
360470003013,4.044236637786504,1.262111934163629,1.0964532807998557,5.717214738085289,2.6335484824488873,10.354336153748985,0,0,0
360470003014,1.0379374942471955,2.219244461815862,7.994363718228935,14.208411374012456,8.143752064419644,8.222387749031594,0,0,0
360470003015,1.077284368340434,14.36748481000941,1.2634339415652498,11.988942313158493,9.44904889738826,3.591160153064614,0,0,0
360470005013,3.448107396640939,3.8135581600157114,2.016645954386496,7.824876330606866,3.5116248733985493,14.519512547848391,0,0,0
360470007002,3.445060965110292,14.255120483251979,11.442228349253405,6.443339413957906,7.862509785108969,13.306248706698529,0,0,0
360470007003,4.485699426306278,5.701847493517584,1.2950655034844851,3.814957031721202,8.086470041074795,13.213725206791398,0,0,0
360470009001,3.783432450997412,11.477877997956925,1.2353146239273318,1.6602091344526282,6.9663519153930595,10.721151378388504,0,0,0
360470021001,10.97425026322348,1.9326290148089385,2.359928606160004,7.304136523215583,7.926474224041145,14.994256042536003,0,0,0
360470021002,2.4687437067256717,8.601000857084646,1.2077618508751975,8.063653329114231,4.722357119672807,8.38845904091059,0,0,0
360470037001,6.887217388826162,11.691521377786323,6.60609870071174,14.691899280614418,9.308214610918053,12.333050634983858,0,0,0
360470041002,5.377047085436934,10.277759585639577,2.46315918272595,1.9640429851791126,9.716783727958395,14.329704332522438,0,0,0
360470043003,1.6530413243894806,12.418976706111987,2.1628691268678537,3.1307104661886456,3.7226350525927394,14.22576525568104,0,0,0
360470043004,1.5598142480209987,6.611021429914519,2.000814591333839,8.762212487931137,6.074214731795038,14.789296763481754,0,0,0
360470044001,2.3356015465560187,5.350712676022797,1.4899714734526484,12.860021592091305,7.592845276345022,14.040378907768455,0,0,0
360470045004,3.699963152076453,6.429257171997433,1.472823322555401,8.770474971546008,9.419562064467936,10.47726378361378,0,0,0
360470049002,1.2265303718983702,1.6059786872412936,4.223299981768022,8.653681806078243,6.822424800158746,13.236531094445912,0,0,0
360470049003,2.154850918869532,13.458908814700886,1.696945513808668,12.734985516988084,12.251666998096024,7.59171345400076,0,0,0
360470053001,10.774037590632426,10.828522433805245,8.054573295599441,4.669085979583726,13.740115452824888,7.575952177312708,0,0,0
360470065001,1.0687186740034085,10.048653733508589,1.8160261630552268,4.428505244684531,11.426171603894689,10.146526697964287,0,0,0
360470065002,11.358325523434134,13.744377050467456,1.09705908797599,10.56882148837418,5.865736976890879,11.003811599759038,0,0,0
360470065005,5.081568462954794,1.2309394398279974,2.0201392525614,9.64459714106556,10.032910629747718,11.867636793999571,0,0,0
360470065007,1.0719881656789312,7.059682119771644,1.1670328289429277,13.70456676661072,2.0556162458114,9.775935754583266,0,0,0
360470067003,1.92606213614692,10.54567455054532,6.976618890971377,1.4610346695130314,12.226367816595154,14.85403220701641,0,0,0
360470069002,1.5678697917102324,5.991552505587694,2.553147847013113,5.057399716288386,10.248000452177706,13.141366235806641,0,0,0
360470069003,3.878776011249799,6.899317720087871,1.090357129191296,8.026828230168608,8.14082319947475,14.796520066512752,0,0,0
360470075001,1.3785848878101388,10.97487007806096,3.0931422004245235,9.936699637062716,10.144318716350318,14.81999066777594,0,0,0
360470075002,1.1241679531074684,2.6242943794961633,1.2671098767384328,4.765395823557658,1.4402109898169382,12.269033957755225,0,0,0
360470077003,2.953042696914725,4.432987133662784,5.1325220989418145,11.02437227237483,8.299149291322568,9.714545043271983,0,0,0
360470077004,1.3911596308527976,5.351234739717391,2.533880173638897,3.9657931900132666,10.521755772840912,1.0997492018596091,0,0,0
360470129011,1.167872977750969,10.034739455353563,2.842552447513234,8.291085058057053,8.856025290946057,11.937902565785002,0,0,0
360470129023,3.7359974388151542,8.026370018825686,3.6836723713509962,8.317817822590712,12.812326591699879,12.12684577391839,0,0,0
360470133001,2.853042439073459,9.452255598427424,9.194587880184717,5.831283174454202,5.74714645031573,10.835713837142864,0,0,0
360470133002,4.355071019409669,7.057395714149472,3.0055716436871407,9.875289751975254,1.879315255974678,13.600706592538495,0,0,0
360470133003,2.2546094734027244,6.872439626514984,8.43759458573634,6.783469969701546,12.992720195858169,12.366688951063658,0,0,0
360470133004,1.0108396668910764,6.487446319651951,6.816516344259673,7.337723505399423,4.720662342335883,13.819410889043086,0,0,0
