cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did,CL
360050020002,1.303572468711298,1.6459351120843912,1.6996073892039032,6.152058179793444,2.5420269218905673,13.03245375500154,0,1,0,2.0
360050020002,1.303572468711298,1.6459351120843912,1.6996073892039032,6.152058179793444,2.5420269218905673,13.03245375500154,1,0,0,2.0
360050020002,1.239566125318568,9.563951692960742,3.3394870490711916,8.896725682853692,4.109946404208409,14.428600094502485,1,1,1,2.0
360050020003,5.510852191960106,4.519576087512057,1.3963169528107975,1.708837125190108,12.680257180021373,12.660489780372501,0,0,0,2.0
360050020003,1.3929575102562746,10.202007201288668,3.6612662994641525,2.5198790071126904,3.1140476825791765,12.526201111378315,0,1,0,2.0
360050020003,1.3929575102562746,10.202007201288668,3.6612662994641525,2.5198790071126904,3.1140476825791765,12.526201111378315,1,0,0,2.0
360050020003,12.171482594572065,12.193954040002593,1.0370331295405395,12.708001350575309,8.199941223690004,4.1994378380742186,1,1,1,2.0
360050020005,2.851395796807907,7.1743822662507,4.28233660177868,3.2110817683931447,4.500091067119446,13.943163878149836,0,0,0,2.0
360050020005,2.1903827472334,7.155877909740248,3.7750336320171307,1.5378124346329543,7.171341778122805,12.717989175156752,0,1,0,2.0
360050020005,2.1903827472334,7.155877909740248,3.7750336320171307,1.5378124346329543,7.171341778122805,12.717989175156752,1,0,0,2.0
360050020005,1.020372467633166,1.0549861672300214,3.701371732232049,13.368099669026572,6.786331579360611,11.691200486404728,1,1,1,2.0
360050023001,3.1166286814232222,5.784068440236712,2.243643268460872,3.521336154601027,6.236835755266434,4.656551883999498,0,0,0,2.0
360050023001,4.0345866255331595,6.133010192920761,1.9024672308224577,11.238871060302571,12.792917913506674,4.441409161352922,0,1,0,2.0
360050023001,4.0345866255331595,6.133010192920761,1.9024672308224577,11.238871060302571,12.792917913506674,4.441409161352922,1,0,0,2.0
360050023001,4.540674562639007,13.594552224693391,4.6060406455636524,12.008640269008353,12.059651235981535,4.963351348605817,1,1,1,2.0
360050023003,2.86375076151862,10.530751499160324,1.5660250215171487,8.139086562597198,6.1836134326717485,4.791741939753038,0,0,0,2.0
360050023003,1.8395813158014391,7.375539141006698,1.89256960136459,8.77343433867587,6.612495620126907,7.208126079719964,0,1,0,2.0
360050023003,1.8395813158014391,7.375539141006698,1.89256960136459,8.77343433867587,6.612495620126907,7.208126079719964,1,0,0,2.0
360050023003,1.6620706946442088,14.23030978227741,6.324569060800843,6.00418570528053,1.3407095674813654,4.501609198042717,1,1,1,2.0
360050025002,7.446592977604409,6.82968870140148,2.0027664629172257,7.970407437221491,1.5395238198211736,4.256222015476077,0,0,0,2.0
360050025002,2.9722826918702907,4.481393213637155,2.3408126228265864,5.845650936347342,2.646257139188946,4.157683216985563,0,1,0,2.0
360050025002,2.9722826918702907,4.481393213637155,2.3408126228265864,5.845650936347342,2.646257139188946,4.157683216985563,1,0,0,2.0
360050025002,6.878414916831972,11.744490012031433,10.702181954928264,12.966778016374704,11.322586962978335,13.493577126696055,1,1,1,2.0
360050025003,3.0693757511764534,4.825888022779093,2.768115738273551,10.75549859901237,1.5992491164802223,6.623342321900854,0,0,0,2.0
360050025003,3.42613060531722,10.281209945914641,2.7495277808084877,8.627864666772737,9.322826067882238,8.020900594688865,0,1,0,2.0
360050025003,3.42613060531722,10.281209945914641,2.7495277808084877,8.627864666772737,9.322826067882238,8.020900594688865,1,0,0,2.0
360050025003,12.653817252455994,11.917757790488068,1.4159863232949266,9.850449974867331,1.7174361569993373,5.961497405418615,1,1,1,2.0
360050025004,3.8886032562872375,6.150090717972937,1.2616324608156297,7.753098845656672,6.670188073174064,3.694604112729639,0,0,0,2.0
360050025004,4.209077483249759,6.153440574552008,5.495723886481095,4.967407438096413,5.068229420308102,12.400488631772522,0,1,0,2.0
360050025004,4.209077483249759,6.153440574552008,5.495723886481095,4.967407438096413,5.068229420308102,12.400488631772522,1,0,0,2.0
360050025004,13.438283246905783,9.630452224359885,4.835887322104568,2.6672127905755225,10.565128591374355,6.854803049293118,1,1,1,2.0
360050025005,1.3148602043350073,9.896472250755378,3.7280106845944117,2.744286043514279,11.038698403572418,8.71511127080422,0,0,0,2.0
360050025005,3.6592313382562063,8.486682634311784,4.389183837333885,6.078865091309158,14.903705314052957,9.85545416352539,0,1,0,2.0
360050025005,3.6592313382562063,8.486682634311784,4.389183837333885,6.078865091309158,14.903705314052957,9.85545416352539,1,0,0,2.0
360050025005,3.133751463763203,9.226876370726053,1.6842052222414514,5.470245605215554,9.698891783136308,2.1054237027785803,1,1,1,2.0
360050027011,1.629637479576843,9.777655871577553,1.6440713105651135,3.87392288713667,12.507331481837975,5.337463756173009,0,0,0,2.0
360050027011,1.2954995232072495,2.1189967839924257,3.6827803407487565,9.795851793150927,10.06856692341148,8.662812377272115,0,1,0,2.0
360050027011,1.2954995232072495,2.1189967839924257,3.6827803407487565,9.795851793150927,10.06856692341148,8.662812377272115,1,0,0,2.0
360050027011,6.610676183967577,8.83175556335255,3.358163672765924,8.10958083335795,7.442159613746707,5.180377918532692,1,1,1,2.0
360050027012,5.711050582756123,6.26481506596808,7.047233796350759,10.146433847071377,8.449932002533206,11.909250203796956,0,0,0,2.0
360050027012,7.590445692150084,12.809844363911953,11.537442966299453,5.060514093283055,3.7504528529209713,14.946253919293301,0,1,0,2.0
360050027012,7.590445692150084,12.809844363911953,11.537442966299453,5.060514093283055,3.7504528529209713,14.946253919293301,1,0,0,2.0
360050027012,6.089887460797344,6.22138575148395,1.2322773657259218,7.443184950971763,1.012168008796869,2.6380768066507887,1,1,1,2.0
360050027021,5.800570848626188,7.957529629525887,2.3898041458655466,2.7597596121044314,6.56458309009868,4.775020693879425,0,0,0,2.0
360050027021,5.611271364855161,9.521790803786233,3.56162086496079,4.421220514647148,5.81819618318478,7.057968838291522,0,1,0,2.0
360050027021,5.611271364855161,9.521790803786233,3.56162086496079,4.421220514647148,5.81819618318478,7.057968838291522,1,0,0,2.0
360050027021,7.830087785232072,12.114799086696202,6.635489051785054,2.9513119842444264,5.257289927513241,8.957589054529313,1,1,1,2.0
360050027022,7.82978894295348,13.566644833206782,3.261973017455884,7.147720032889018,5.722727029753095,5.456453640343834,0,0,0,2.0
360050027022,2.891661879432788,4.123791984686462,2.1987334638973834,3.402405600709685,12.03114282654365,4.955561612159566,0,1,0,2.0
360050027022,2.891661879432788,4.123791984686462,2.1987334638973834,3.402405600709685,12.03114282654365,4.955561612159566,1,0,0,2.0
360050027022,4.234594088683946,4.981457849262611,1.4866347761203895,12.589433242530768,13.040854032127616,3.5432445619099457,1,1,1,2.0
360050027023,9.728205049702762,9.532198441052103,3.43301662018558,14.932196581617562,1.6727866245796346,6.401038883690559,0,0,0,2.0
360050027023,8.9205997533401,12.374577087649328,7.576780237035075,7.018376376703441,6.7299788293171074,10.265840052928512,0,1,0,2.0
360050027023,8.9205997533401,12.374577087649328,7.576780237035075,7.018376376703441,6.7299788293171074,10.265840052928512,1,0,0,2.0
360050027023,12.838628541019899,12.30236951394284,2.867446315830634,7.46453066723682,7.275707480570798,11.95016905973535,1,1,1,2.0
360050027024,2.507386459552645,2.4691640225358444,5.235118687296804,3.382719996908735,11.143172603975742,13.75611795048984,0,0,0,2.0
360050027024,5.64397501575333,10.513192674946225,1.9175164630654278,5.438008055266176,4.968437892678063,3.756226242361891,0,1,0,2.0
360050027024,5.64397501575333,10.513192674946225,1.9175164630654278,5.438008055266176,4.968437892678063,3.756226242361891,1,0,0,2.0
360050027024,2.0511308314672325,11.704711903238008,8.031596119362462,10.485129296988179,9.795512179741767,10.138480784229738,1,1,1,2.0
360050028001,4.862458121589841,2.7574984405139173,3.056883429132877,6.5700034213132525,11.032057052156663,11.084916867023793,0,0,0,2.0
360050028001,2.207644148858064,1.9177391301660585,1.5153769390707978,3.3508118917642418,8.728504969448295,6.581846047629068,0,1,0,2.0
360050028001,2.207644148858064,1.9177391301660585,1.5153769390707978,3.3508118917642418,8.728504969448295,6.581846047629068,1,0,0,2.0
360050028001,13.564495159122462,6.878870310188004,2.116856826446657,4.926764081812447,5.630695868014247,13.766418528187192,1,1,1,2.0
360050031001,1.1437943659870102,9.379265256565914,1.1055359014869213,4.480805700249754,11.600206715120102,11.447133994509715,0,0,0,2.0
360050031001,1.9945231305008497,1.3858721692159222,4.958380192231878,2.918433752486658,7.208088388846195,13.000035787792378,0,1,0,2.0
360050031001,1.9945231305008497,1.3858721692159222,4.958380192231878,2.918433752486658,7.208088388846195,13.000035787792378,1,0,0,2.0
360050031001,8.886298196182466,14.061979154408252,4.044029546459198,12.883064240586846,10.472199117351678,1.2145022488294401,1,1,1,2.0
360050033001,9.771345794295737,11.689156520122815,3.0986012013437367,11.98124121155234,7.388197121534595,4.660902500452217,0,0,0,2.0
360050033001,2.242483500137629,6.526667032097329,10.21448842517347,1.8329630496531184,14.325808918139362,14.728992831124113,0,1,0,2.0
360050033001,2.242483500137629,6.526667032097329,10.21448842517347,1.8329630496531184,14.325808918139362,14.728992831124113,1,0,0,2.0
360050033001,3.3545425985166784,13.014682659762824,1.0057496830112258,10.228447600312492,14.330533259527414,14.550819921449316,1,1,1,2.0
360050033002,8.44769985271418,9.511130067368082,4.637620677635411,11.537403904709405,13.921950269161266,8.786826163381823,0,0,0,2.0
360050033002,1.0155637174216832,2.749700908929661,3.70949043845852,3.9331270662412616,12.708357907383357,8.743118754245081,0,1,0,2.0
360050033002,1.0155637174216832,2.749700908929661,3.70949043845852,3.9331270662412616,12.708357907383357,8.743118754245081,1,0,0,2.0
360050033002,13.523359103862564,11.644794087912516,5.3119393335718526,14.329624082516963,12.077278794423368,9.058146677750864,1,1,1,2.0
360050033003,4.34940897936297,6.477059447183932,6.727208368804921,5.326794328670912,11.752367964179903,12.555122074093024,0,0,0,2.0
360050033003,4.346879239420172,8.801792230144999,8.1729515011604,7.576237999644544,9.476237329821009,11.335986333452547,0,1,0,2.0
360050033003,4.346879239420172,8.801792230144999,8.1729515011604,7.576237999644544,9.476237329821009,11.335986333452547,1,0,0,2.0
360050033003,14.535755824489287,9.946966336274125,4.828915771198789,12.713487718876273,5.169003446296053,9.04745217719779,1,1,1,2.0
360050035001,1.0321941708191904,12.136380492239416,5.517739886124998,4.327410379573556,3.4900339363271096,13.927325253330146,0,0,0,2.0
360050035001,4.798817186862632,4.185661209122385,4.638280390269933,1.3482290104943555,11.996239399585296,12.95150301480296,0,1,0,2.0
360050035001,4.798817186862632,4.185661209122385,4.638280390269933,1.3482290104943555,11.996239399585296,12.95150301480296,1,0,0,2.0
360050035001,9.177221277507487,10.49162695046072,3.440105161662483,10.099192516229785,1.7130400955041942,1.1449219256513228,1,1,1,2.0
360050035002,7.239269821526189,5.324641223537067,5.241401692572455,5.947942204022543,8.637029221101104,14.955536095041225,0,0,0,2.0
360050035002,3.7506554851107294,3.7724297443551333,5.238865130155392,1.4813332835420883,4.256010171654737,10.719185614225378,0,1,0,2.0
360050035002,3.7506554851107294,3.7724297443551333,5.238865130155392,1.4813332835420883,4.256010171654737,10.719185614225378,1,0,0,2.0
360050035002,14.18907266931368,11.185897595758302,5.340214805708439,2.3494334474381167,9.629446137648749,5.703887277774926,1,1,1,2.0
360050035003,1.334014635024836,3.0728079279802607,8.54718350187712,5.467969850352929,10.659783069308354,13.35918006344537,0,0,0,2.0
360050035003,2.042789949330144,2.875701179010995,2.7241481227335074,6.389881149390892,7.314256015112124,12.8247726910009,0,1,0,2.0
360050035003,2.042789949330144,2.875701179010995,2.7241481227335074,6.389881149390892,7.314256015112124,12.8247726910009,1,0,0,2.0
360050035003,14.50977235833395,11.906065960755122,4.279766219061184,10.475920131375405,12.416686344930639,4.1492061802410785,1,1,1,2.0
360050038001,2.4652535659967345,5.449101214252226,1.0076694534293864,4.274718079806512,11.389984184670189,10.327669211650914,0,0,0,2.0
360050038001,3.7542623982274335,8.84936590484043,1.3915951072422317,6.4790245715739365,1.457388134344665,14.483075752986142,0,1,0,2.0
360050038001,3.7542623982274335,8.84936590484043,1.3915951072422317,6.4790245715739365,1.457388134344665,14.483075752986142,1,0,0,2.0
360050038001,11.801655910763307,8.834259053629212,1.0475877549913335,7.577437115871987,5.485259144614818,2.101959086623848,1,1,1,2.0
360050039001,2.2398038964261784,4.406292076540184,5.66951433372013,8.691179292444545,10.490632303192145,10.52387634900458,0,0,0,2.0
360050039001,1.6775637432800532,3.2487790906217002,6.521588724684541,4.734944015593513,9.265901782748893,13.155604163370807,0,1,0,2.0
360050039001,1.6775637432800532,3.2487790906217002,6.521588724684541,4.734944015593513,9.265901782748893,13.155604163370807,1,0,0,2.0
360050039001,11.776705279701181,11.865244574365613,3.877256146535661,9.688724147397867,3.92725370116427,4.485243969225816,1,1,1,2.0
360050039002,2.6348576163245827,6.442336121217501,2.7681283999407027,8.168149092992808,13.480025369036225,4.3897406873033695,0,0,0,2.0
360050039002,3.543862876547484,8.928962818730312,3.777707223324219,11.087040316764888,6.964612844424305,12.208724598823622,0,1,0,2.0
360050039002,3.543862876547484,8.928962818730312,3.777707223324219,11.087040316764888,6.964612844424305,12.208724598823622,1,0,0,2.0
360050039002,12.536901949401816,10.08666095537118,2.149557215156186,2.987477412407026,4.897331014132078,7.867223969029633,1,1,1,2.0
360050039003,1.444583795350617,12.422299522260175,2.0487051961294647,6.509715491760765,6.231352130191304,4.3007622231294045,0,0,0,2.0
360050039003,4.948203799601131,6.885584413249977,2.901460539259551,4.615909433986886,14.103646930567706,9.465107791200428,0,1,0,2.0
360050039003,4.948203799601131,6.885584413249977,2.901460539259551,4.615909433986886,14.103646930567706,9.465107791200428,1,0,0,2.0
360050039003,5.5702559287464295,11.74543757814751,9.296485935915664,12.044861505204828,5.982427109993132,14.841203673487897,1,1,1,2.0
360050039004,2.5951291176535465,6.074162448284142,1.1051436416882456,4.5979626554375805,13.73663915345969,5.1997510994030325,0,0,0,2.0
360050039004,4.060643765323626,9.04266872954398,4.283394718687176,2.9456812707046485,2.9330157841082687,6.239081048019054,0,1,0,2.0
360050039004,4.060643765323626,9.04266872954398,4.283394718687176,2.9456812707046485,2.9330157841082687,6.239081048019054,1,0,0,2.0
360050039004,6.8227457097496655,3.9748327026042127,6.585541779279749,11.784895512971199,11.451802959751367,14.575101342811587,1,1,1,2.0
360050039005,9.693943951410267,10.277675284538269,3.357287126010882,4.155816711237636,11.302353228189595,14.640369462864243,0,0,0,2.0
360050039005,10.94379711774559,11.28279975897816,7.835297114098733,6.173067420793326,3.800065687591343,10.661049245538715,0,1,0,2.0
360050039005,10.94379711774559,11.28279975897816,7.835297114098733,6.173067420793326,3.800065687591343,10.661049245538715,1,0,0,2.0
360050039005,1.4572623525588213,8.28781714876682,5.846773426646912,1.6138025202809665,8.04397634481387,6.647782322235571,1,1,1,2.0
360050040011,5.7704107776212075,1.4722033720116166,4.504252676964652,9.679432550265263,1.0267456233080878,14.104266575344985,0,0,0,2.0
360050040011,3.2982539822244767,6.885085831232094,1.0529829039733525,4.5301594627295625,7.962703345393611,12.229680509150135,0,1,0,2.0
360050040011,3.2982539822244767,6.885085831232094,1.0529829039733525,4.5301594627295625,7.962703345393611,12.229680509150135,1,0,0,2.0
360050040011,2.415766144624877,1.860893427301335,8.632159825084473,12.996081396696493,7.774973460249948,14.826198772455365,1,1,1,2.0
360050041001,5.912382629810594,12.969995629410827,8.078190280057006,6.769401334422928,7.065687618494851,12.21215041208282,0,0,0,2.0
360050041001,2.7879966486609407,3.4003419937730377,1.9726197574068876,2.0887055209228618,7.703222241948929,10.605940018644981,0,1,0,2.0
360050041001,2.7879966486609407,3.4003419937730377,1.9726197574068876,2.0887055209228618,7.703222241948929,10.605940018644981,1,0,0,2.0
360050041001,12.621327192076183,9.422977376573963,5.170314388451838,6.8279457948918765,9.408655783176936,6.93371051009049,1,1,1,2.0
360050041002,3.2195931856399014,4.759438774921294,3.2284694413545614,1.7112324234694043,5.823401857644228,13.819089311672561,0,0,0,2.0
360050041002,1.4069459230145045,6.032536641785891,1.405802277325196,13.502231454754545,11.3968552373508,8.198200393848008,0,1,0,2.0
360050041002,1.4069459230145045,6.032536641785891,1.405802277325196,13.502231454754545,11.3968552373508,8.198200393848008,1,0,0,2.0
360050041002,12.119653918614802,13.479874606284744,8.33811649573143,4.822442084795472,4.1792220284276835,5.538735132757915,1,1,1,2.0
360050041004,1.0461865639060413,6.043717216616529,5.907744733983388,3.382961320471128,4.168801020544238,14.489584341602313,0,0,0,2.0
360050041004,1.561480525177437,5.972795826977581,8.261679406126213,10.302754182768199,13.717538746032051,13.562497455839711,0,1,0,2.0
360050041004,1.561480525177437,5.972795826977581,8.261679406126213,10.302754182768199,13.717538746032051,13.562497455839711,1,0,0,2.0
360050041004,4.868391574803383,14.271761804945534,3.8076838170803895,8.770207827708747,10.670112688193766,6.762789481266876,1,1,1,2.0
360050042001,8.281906022927275,13.172118654869916,1.7117862723773896,4.665129510154035,1.3094872055996447,14.920357613804228,0,0,0,2.0
360050042001,3.550895829222391,13.376709809970489,1.0337678818465346,3.0040562327192593,3.069672744568786,9.874937048952962,0,1,0,2.0
360050042001,3.550895829222391,13.376709809970489,1.0337678818465346,3.0040562327192593,3.069672744568786,9.874937048952962,1,0,0,2.0
360050042001,13.136860028976228,6.580942118820224,1.9064047194115301,4.661586227630677,14.432824230859971,14.752161383937946,1,1,1,2.0
360050042002,3.772749006797031,14.537799667153143,1.91296592884067,3.2398010930599024,10.347719885574925,10.103585706383441,0,0,0,2.0
360050042002,13.129879139322066,14.223076883302138,1.0751613569292027,7.345031553956854,9.47101016653233,14.342451229935246,0,1,0,2.0
360050042002,13.129879139322066,14.223076883302138,1.0751613569292027,7.345031553956854,9.47101016653233,14.342451229935246,1,0,0,2.0
360050042002,12.586451925334554,11.008492850406107,1.3172778692113294,13.54059105163666,11.942099320132769,1.9435791234900441,1,1,1,2.0
360050042003,2.074586785953244,7.883984806585864,1.1200096495149126,2.256402073257557,1.1455292955113112,8.519252824754943,0,0,0,2.0
360050042003,12.53371164443136,14.337526089827556,1.5454920594649053,8.441984676224823,1.4253022289141892,13.554928870768283,0,1,0,2.0
360050042003,12.53371164443136,14.337526089827556,1.5454920594649053,8.441984676224823,1.4253022289141892,13.554928870768283,1,0,0,2.0
360050042003,7.70079652821147,8.746960178576177,4.502280838402477,14.328425489708147,7.252395589634549,12.65961189201524,1,1,1,2.0
360050042004,1.8295331780325113,10.225485558292217,1.5089447553413242,10.87463590916849,2.8335101737735124,14.78510549034943,0,0,0,2.0
360050042004,6.7170969121251005,12.94342490470651,1.873198623840179,5.1069280370084424,1.3780596266338971,11.074478248810664,0,1,0,2.0
360050042004,6.7170969121251005,12.94342490470651,1.873198623840179,5.1069280370084424,1.3780596266338971,11.074478248810664,1,0,0,2.0
360050042004,8.376770587350435,3.468215859237617,3.1228803069787396,1.148180824734169,1.4645441661897616,10.741117466915378,1,1,1,2.0
360050042007,4.422326064351298,11.383948751632872,1.0867225539406917,3.48544704743341,1.0726563033128684,13.10562218010989,0,0,0,2.0
360050042007,5.186097915141865,10.492137874115793,1.2714717525114283,4.446478013004761,1.5388676483454802,14.499352118507348,0,1,0,2.0
360050042007,5.186097915141865,10.492137874115793,1.2714717525114283,4.446478013004761,1.5388676483454802,14.499352118507348,1,0,0,2.0
360050042007,14.202264895573542,10.346520318272374,2.1718403831992994,8.348556265588332,6.691247959241609,1.096675319662829,1,1,1,2.0
360050043001,4.80574172224995,7.282506572706621,3.610418486457068,1.0613602232382005,4.00333739727445,12.385688084677444,0,0,0,2.0
360050043001,4.46251848344788,5.6431719650750125,1.622231058239242,1.3126270458018698,6.711654911082642,13.750570610508127,0,1,0,2.0
360050043001,4.46251848344788,5.6431719650750125,1.622231058239242,1.3126270458018698,6.711654911082642,13.750570610508127,1,0,0,2.0
360050043001,14.27579590912088,12.037050691029933,1.8660584078874154,10.234724613616555,10.140268309821435,3.702227015080445,1,1,1,2.0
360050043002,2.2940895803250605,5.622670431670919,2.2703688301689597,2.001762481144744,8.407698990187257,9.85718823358065,0,0,0,2.0
360050043002,1.083965190535256,5.387865533262734,1.864631966280729,9.606224114668196,13.855248450529194,5.288378105791881,0,1,0,2.0
360050043002,1.083965190535256,5.387865533262734,1.864631966280729,9.606224114668196,13.855248450529194,5.288378105791881,1,0,0,2.0
360050043002,14.63905051253423,8.954837196082806,6.431469122024924,6.600107629944998,6.052651569700425,2.1754659869116932,1,1,1,2.0
360050043003,1.1217991151245452,13.832500554883316,2.5944441033402983,1.8943111710799856,4.899226620424563,10.958073438704364,0,0,0,2.0
360050043003,1.781322386854726,5.474787549874906,2.019076947570841,1.7296530313697738,9.40029970492098,14.570445085899742,0,1,0,2.0
360050043003,1.781322386854726,5.474787549874906,2.019076947570841,1.7296530313697738,9.40029970492098,14.570445085899742,1,0,0,2.0
360050043003,14.781352515922205,11.067237080900233,6.975578511606643,6.82044677603098,10.236028470564412,2.188023619682671,1,1,1,2.0
360050043004,4.339702857170902,3.5147882680574773,1.2637845218738988,1.8820048282173083,3.8078439267977786,14.235773718230533,0,0,0,2.0
360050043004,2.4404694989671816,5.9593433348552765,4.015820414818101,2.3866166506031163,8.713792024894692,13.637462091466189,0,1,0,2.0
