cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did,CL
360050130001,3.1126507532481966,3.5384464017878074,4.25096090080579,13.548287584626221,6.388286418024357,14.101997274098025,1,0,0,1.0
360050130001,2.3593456257881154,6.298157469168714,3.1048344150517733,4.285546958938085,13.719442111139118,13.342089002720762,1,1,1,1.0
360050132001,2.6731926442319884,3.000094899914343,5.5667397314540175,7.330239469123865,11.399830620106867,14.250046993769224,0,0,0,1.0
360050132001,1.1204279929943262,6.277073673821008,4.615554138937647,9.109333070136056,2.6015887091998904,11.761567416998082,0,1,0,1.0
360050132001,1.1204279929943262,6.277073673821008,4.615554138937647,9.109333070136056,2.6015887091998904,11.761567416998082,1,0,0,1.0
360050132001,1.9504036947060435,7.700142266894456,1.1770853771827277,11.356370131609541,7.440674760058421,1.2375233221223993,1,1,1,1.0
360050132003,1.304378197179571,8.221461990151147,2.16809534075648,12.547505192665309,13.333795461657413,8.573542161981544,0,0,0,1.0
360050132003,1.1683624653527396,4.294149448461653,5.184650345234267,8.494041429727856,4.043094873326266,11.914095428724764,0,1,0,1.0
360050132003,1.1683624653527396,4.294149448461653,5.184650345234267,8.494041429727856,4.043094873326266,11.914095428724764,1,0,0,1.0
360050132003,1.073764828697401,2.7563896686007965,4.841062455623295,12.505339216801628,9.302770069630618,12.745154954428315,1,1,1,1.0
360050132004,1.1970278928727731,3.2114869686481433,4.4923026165289075,5.220850037900725,7.191113257253575,10.744797117904199,0,0,0,1.0
360050132004,1.6559529204381198,1.4253689868094752,5.919968858697943,11.75263464566451,9.126994182954046,14.72448345047204,0,1,0,1.0
360050132004,1.6559529204381198,1.4253689868094752,5.919968858697943,11.75263464566451,9.126994182954046,14.72448345047204,1,0,0,1.0
360050132004,1.3242274004673753,5.30534529854041,1.3372833100246293,2.4604089891417207,4.0443278333747985,14.993537816422734,1,1,1,1.0
360050132005,1.1552426719499493,8.099063277610611,1.6940928957755408,12.098918596115551,6.471439928654156,8.410748532229148,0,0,0,1.0
360050132005,2.6295916262489136,7.671642967044563,2.539875066148036,9.730263733921733,5.8387056778918165,11.573867372742079,0,1,0,1.0
360050132005,2.6295916262489136,7.671642967044563,2.539875066148036,9.730263733921733,5.8387056778918165,11.573867372742079,1,0,0,1.0
360050132005,4.282881875818155,3.978185311664838,3.4682227523842233,5.4493944130831125,8.642487390364696,13.950858318753523,1,1,1,1.0
360050138001,1.1838586531708106,2.7131180261256844,3.373358704718292,10.425290645976046,9.907898437320434,12.4221772057236,0,0,0,1.0
360050138001,1.7281393259302575,1.956981997876696,1.9380747564492755,10.464669381124313,8.852579591345764,10.236882732560572,0,1,0,1.0
360050138001,1.7281393259302575,1.956981997876696,1.9380747564492755,10.464669381124313,8.852579591345764,10.236882732560572,1,0,0,1.0
360050138001,14.134712120904545,13.386250539454633,6.57941170350133,3.9953613194039233,3.3279798204509237,9.407921885340135,1,1,1,1.0
360050160001,1.073726470331735,7.396344134037655,3.022100559099739,8.181209950527837,2.612114288951947,7.8650242573353495,0,0,0,1.0
360050160001,1.4635071254442025,1.614222473417476,7.941041455251323,10.48503030554024,5.060328561055915,10.11893731025745,0,1,0,1.0
360050160001,1.4635071254442025,1.614222473417476,7.941041455251323,10.48503030554024,5.060328561055915,10.11893731025745,1,0,0,1.0
360050160001,2.142723940881897,2.2713824408215357,12.434068057693537,9.413389466164892,8.139214594955751,14.56019612666461,1,1,1,1.0
360050160002,1.169995645114554,7.5225627879256765,5.276243174257235,10.024547786713317,13.753185973172513,10.193036909948496,0,0,0,1.0
360050160002,3.9014963173495403,8.810114938469232,3.4707628726260467,7.4346160193307576,8.031767545160552,13.284111096646427,0,1,0,1.0
360050160002,3.9014963173495403,8.810114938469232,3.4707628726260467,7.4346160193307576,8.031767545160552,13.284111096646427,1,0,0,1.0
360050160002,14.383742618817337,13.425619963163516,10.45481540171873,3.2117454185711805,8.896300381118357,7.279408411363904,1,1,1,1.0
360050160003,8.06338736718073,14.287440773200743,1.336017356100004,7.467591582461229,10.373998050246149,10.62824357117574,0,0,0,1.0
360050160003,1.020342673954877,6.011442429891154,2.0450201868140105,2.984592689720236,12.485580446627875,10.49445603540888,0,1,0,1.0
360050160003,1.020342673954877,6.011442429891154,2.0450201868140105,2.984592689720236,12.485580446627875,10.49445603540888,1,0,0,1.0
360050160003,2.7585850276614217,7.544308236064657,1.5705721659448315,6.3732330742573,1.2964867098943778,14.93405450335452,1,1,1,1.0
360050160004,1.4569076324438215,2.135087114727531,3.4407057565554062,6.347461299032328,2.5894345779825585,13.70585595212371,0,0,0,1.0
360050160004,2.0580330847199804,2.8076572843015692,1.53104250681797,8.737909441548357,11.456683773538137,4.7015710986671735,0,1,0,1.0
360050160004,2.0580330847199804,2.8076572843015692,1.53104250681797,8.737909441548357,11.456683773538137,4.7015710986671735,1,0,0,1.0
360050160004,8.536199675161047,9.060369398791286,3.4577697389381274,11.591680120137077,13.47319423045559,1.0380403229739272,1,1,1,1.0
360050162001,1.1758616173490142,4.544378883961431,4.41497422789995,9.386554834580002,14.768060385366852,10.696229450422669,0,0,0,1.0
360050162001,1.9793741534602416,8.850781098992556,2.9592358544442785,2.4550802356007626,4.915163900112403,10.831792628615544,0,1,0,1.0
360050162001,1.9793741534602416,8.850781098992556,2.9592358544442785,2.4550802356007626,4.915163900112403,10.831792628615544,1,0,0,1.0
360050162001,1.7145949267255958,1.2288469849753088,1.9477142204347748,10.00166261877401,5.9588016855084325,12.182124675921044,1,1,1,1.0
360050164001,3.8240797671329245,6.334209421242917,2.8169711359496734,4.613684741879162,6.86849510548266,12.77627263262292,0,0,0,1.0
360050164001,1.6560304564804595,4.324150550988242,2.1509492749353902,7.364882480211307,3.1476376101346735,7.867446164917608,0,1,0,1.0
360050164001,1.6560304564804595,4.324150550988242,2.1509492749353902,7.364882480211307,3.1476376101346735,7.867446164917608,1,0,0,1.0
360050164001,2.71165196566463,8.461462119234234,1.060769843276935,7.545540751197197,3.5436628549854543,1.0019161176162044,1,1,1,1.0
360050184002,2.430995254668815,2.8554601876514076,4.962749182050461,1.161546510120763,11.946116391114362,14.810618895302603,0,0,0,1.0
360050184002,1.0049322832743854,3.1654467051357287,1.8088705207268418,2.728202875516512,8.73957692378062,5.52542713374023,0,1,0,1.0
360050184002,1.0049322832743854,3.1654467051357287,1.8088705207268418,2.728202875516512,8.73957692378062,5.52542713374023,1,0,0,1.0
360050184002,11.167183547690733,13.580170717975456,2.8815133821966405,1.5592774504772162,12.654924581967002,12.470377996728873,1,1,1,1.0
360050228001,1.3240865768197205,2.233984807791728,3.1112473456574916,8.017036114159602,8.221673325839284,10.055103914271829,0,0,0,1.0
360050228001,1.667422455092681,1.5588987576786533,8.38245918733545,14.783408101323747,3.6334391531744794,13.743830210230398,0,1,0,1.0
360050228001,1.667422455092681,1.5588987576786533,8.38245918733545,14.783408101323747,3.6334391531744794,13.743830210230398,1,0,0,1.0
360050228001,8.485810730928657,4.623879892456507,1.5257040746049841,1.2026931874417741,5.302743212287002,7.800100311022597,1,1,1,1.0
360050246001,1.4115958641700468,1.6060453165767736,7.9007552775156835,2.3354024945344807,7.495296035111967,9.436229128096976,0,0,0,1.0
360050246001,1.2061470151234874,1.020992863744025,4.428619365132281,10.378723171916876,5.2618531193329785,12.542604189783747,0,1,0,1.0
360050246001,1.2061470151234874,1.020992863744025,4.428619365132281,10.378723171916876,5.2618531193329785,12.542604189783747,1,0,0,1.0
360050246001,14.867613824297653,8.848009312139133,1.8997069400217301,7.24535942666803,9.9749676558048,3.1697247508332365,1,1,1,1.0
360050246002,2.7898217119386377,12.82492961318047,5.230122679029623,4.232784398389235,3.5729360217805226,13.880649698857846,0,0,0,1.0
360050246002,1.502703554196529,10.739002614807136,1.8260198041226976,9.327636579749779,8.98563597288817,12.612074703595269,0,1,0,1.0
360050246002,1.502703554196529,10.739002614807136,1.8260198041226976,9.327636579749779,8.98563597288817,12.612074703595269,1,0,0,1.0
360050246002,2.1485417267563203,2.313085741901892,14.210047676296297,2.120295931703853,13.892521088549936,1.825684234342836,1,1,1,1.0
360050248001,1.3516169407608558,3.36132446802308,4.107957461565189,12.049620453709345,9.093024347472618,6.318228688654124,0,0,0,1.0
360050248001,1.3450088672774507,3.2431414765546758,2.0237068545321746,10.967577733223985,12.205156648730915,11.764964849939467,0,1,0,1.0
360050248001,1.3450088672774507,3.2431414765546758,2.0237068545321746,10.967577733223985,12.205156648730915,11.764964849939467,1,0,0,1.0
360050248001,14.82823002505678,5.452840582454535,1.3002205636858744,13.061696409816795,3.4820732789730333,4.396976055676621,1,1,1,1.0
360050248002,1.0824496617896493,2.8206739907449556,6.729806364717351,5.634445476485549,4.503348344365124,7.970272045351303,0,0,0,1.0
360050248002,1.0204551294297843,2.354777672505827,4.039014071767531,10.307575966991623,2.2762476817779866,12.433682417625901,0,1,0,1.0
360050248002,1.0204551294297843,2.354777672505827,4.039014071767531,10.307575966991623,2.2762476817779866,12.433682417625901,1,0,0,1.0
360050248002,11.13872434216589,7.135320433653558,1.1554379823265926,4.469142340050027,1.6118838297214069,10.259022447282563,1,1,1,1.0
360050248003,6.434062373116499,7.416824885441765,4.086938599308761,9.006279653468253,11.775154090538397,10.420680733814727,0,0,0,1.0
360050248003,1.1248212518151612,3.2713221349735067,8.791497286585857,9.90287468467109,13.285715412239423,13.314908979263059,0,1,0,1.0
360050248003,1.1248212518151612,3.2713221349735067,8.791497286585857,9.90287468467109,13.285715412239423,13.314908979263059,1,0,0,1.0
360050248003,11.25966920683161,3.2634138223288502,1.0475057470088593,2.7650761489473505,4.369328129625239,8.543823002858781,1,1,1,1.0
360050250001,1.013676347365458,8.224863796465911,3.0432523607786908,5.0170333779806855,12.87178142333801,7.555153067552376,0,0,0,1.0
360050250001,1.3030535127821916,2.541460199169129,4.092302599308792,6.678288252240533,6.5258056101495825,10.985698878444516,0,1,0,1.0
360050250001,1.3030535127821916,2.541460199169129,4.092302599308792,6.678288252240533,6.5258056101495825,10.985698878444516,1,0,0,1.0
360050250001,5.7509639435181965,7.44570479976317,5.852261813758628,6.657989081190081,10.194289443748183,1.5893358901297314,1,1,1,1.0
360050250002,3.581318552787602,2.9829588035525094,6.701492302504767,12.021959080010733,10.299888918412588,9.337766156252703,0,0,0,1.0
360050250002,1.0796145501640435,2.3971738462156296,3.0756616896973243,10.562268462109717,8.763641120296201,11.252199453050578,0,1,0,1.0
360050250002,1.0796145501640435,2.3971738462156296,3.0756616896973243,10.562268462109717,8.763641120296201,11.252199453050578,1,0,0,1.0
360050250002,5.408579060638997,14.444740183526495,3.283522087830288,5.45384375775012,9.936835590989896,6.961041486823762,1,1,1,1.0
360050252001,1.6346799255748685,3.27115591631431,6.901490635452751,7.315245511238402,12.770894254180181,12.9208057602996,0,0,0,1.0
360050252001,2.15465885646905,2.718752882539775,3.829481720786088,4.703613527280178,9.346337402480234,10.164384733544184,0,1,0,1.0
360050252001,2.15465885646905,2.718752882539775,3.829481720786088,4.703613527280178,9.346337402480234,10.164384733544184,1,0,0,1.0
360050252001,12.126249049055843,10.904971144072075,1.947584615221606,1.745018714107415,6.446532395671841,13.62620650532186,1,1,1,1.0
360050252002,1.3232618995502892,9.519972626212246,5.9872993949546185,14.00116474804778,11.323460745972852,12.4595532129417,0,0,0,1.0
360050252002,1.4127212163440743,2.5166292969452937,6.063244819423825,12.499302664962904,12.624696431771572,8.251515724488295,0,1,0,1.0
360050252002,1.4127212163440743,2.5166292969452937,6.063244819423825,12.499302664962904,12.624696431771572,8.251515724488295,1,0,0,1.0
360050252002,6.907448087541566,9.285490332924555,1.3072670955046188,1.485297815071323,11.971682159821096,3.91902761270691,1,1,1,1.0
360050254001,2.205478110937732,2.3203626802382704,5.1582130867940235,6.568409255531838,14.643734173997185,12.576218687675484,0,0,0,1.0
360050254001,1.29255716193184,10.183975707199481,5.058878895543568,12.620976445171777,7.979332627270014,12.819749810092109,0,1,0,1.0
360050254001,1.29255716193184,10.183975707199481,5.058878895543568,12.620976445171777,7.979332627270014,12.819749810092109,1,0,0,1.0
360050254001,12.027626975854535,14.374161828793184,10.798870195191677,1.055741475685938,8.148924978069951,1.1302837198272628,1,1,1,1.0
360050254002,1.8093305832262931,7.829973239037432,7.199048678659848,7.18623350026162,3.366519022002204,14.9209008340505,0,0,0,1.0
360050254002,6.255318640337591,8.804091244704933,1.4227238081699056,6.4943191751855025,4.69475903354367,5.777691345197773,0,1,0,1.0
360050254002,6.255318640337591,8.804091244704933,1.4227238081699056,6.4943191751855025,4.69475903354367,5.777691345197773,1,0,0,1.0
360050254002,2.3768305379267947,7.375403550584942,3.949658458150651,3.5257383057201466,3.575839678563149,1.0003810419603028,1,1,1,1.0
360050256001,6.230800497130078,4.046373772975537,1.3492852193169558,9.052982047538125,13.772949227971937,12.689654266637124,0,0,0,1.0
360050256001,4.167375658654697,4.079739420584199,2.578502421710862,4.209062246450531,11.766986465408694,8.160868129198413,0,1,0,1.0
360050256001,4.167375658654697,4.079739420584199,2.578502421710862,4.209062246450531,11.766986465408694,8.160868129198413,1,0,0,1.0
360050256001,12.89512009553231,14.347622163361002,7.472088291451006,10.854243917174163,5.7339471760533325,2.6695632109162744,1,1,1,1.0
360050266012,1.4595996695643265,3.673035702388262,12.241613263530155,7.344453792344279,1.7820709730621225,14.926282112520672,0,0,0,1.0
360050266012,1.1971674015576284,1.3602670514670852,13.89857043946084,2.4227446087810716,12.663338044987846,13.292655422667433,0,1,0,1.0
360050266012,1.1971674015576284,1.3602670514670852,13.89857043946084,2.4227446087810716,12.663338044987846,13.292655422667433,1,0,0,1.0
360050266012,2.9231218380943176,14.245429978122418,14.78127490905828,7.851172551084499,2.5055033426883884,5.609945016949078,1,1,1,1.0
360050266013,10.7497969359489,5.938464080461557,4.187511519652188,5.007825532127466,4.13400391078562,1.0128772405128643,0,0,0,1.0
360050266013,3.5542269601721985,3.8967444641518165,9.34421986795008,12.59993873423794,4.70424413567915,14.989842902610029,0,1,0,1.0
360050266013,3.5542269601721985,3.8967444641518165,9.34421986795008,12.59993873423794,4.70424413567915,14.989842902610029,1,0,0,1.0
360050266013,12.77033277505524,10.839706548904779,9.529157896635112,2.685410543432536,12.011094001381505,2.275753835356543,1,1,1,1.0
360050266023,2.6998412321279126,3.6831782942179037,4.116773410650735,2.1411803165868744,13.461570813820176,11.768285041591469,0,0,0,1.0
360050266023,1.1087595084512156,3.1696937955897515,2.634054685363059,6.610301677296809,6.595195012279728,5.944767477402217,0,1,0,1.0
360050266023,1.1087595084512156,3.1696937955897515,2.634054685363059,6.610301677296809,6.595195012279728,5.944767477402217,1,0,0,1.0
360050266023,5.1068101479592665,12.472542749960331,13.808590860233892,10.692699760814527,7.99941485421863,11.25965390891874,1,1,1,1.0
360050266025,1.2589059658721595,3.223371081897451,12.900741048631009,10.264592554481307,7.852014135632015,12.231233879061024,0,0,0,1.0
360050266025,5.532813466330131,11.761957093182613,2.141245254948894,9.330090288656876,10.322777812671127,10.44842792556905,0,1,0,1.0
360050266025,5.532813466330131,11.761957093182613,2.141245254948894,9.330090288656876,10.322777812671127,10.44842792556905,1,0,0,1.0
360050266025,2.624345111768992,12.38691595266927,3.5083065592183416,1.310659409847061,12.85045418166024,13.90542241442958,1,1,1,1.0
360050274011,1.0903727840203405,11.495963533310237,3.7629503020213058,14.218872467678139,1.9957316092749267,10.325988719954642,0,0,0,1.0
360050274011,1.8723597896567687,4.325180709231944,6.86411279963248,7.002440098380241,7.689090320674282,13.356723858590392,0,1,0,1.0
360050274011,1.8723597896567687,4.325180709231944,6.86411279963248,7.002440098380241,7.689090320674282,13.356723858590392,1,0,0,1.0
360050274011,10.0996682511275,12.195960224885006,1.3141805960036903,5.415189426620757,10.808845054709908,7.8897128519942985,1,1,1,1.0
360050274012,2.9516481086231585,4.846591297953471,2.7538196024123476,6.8389957253920945,3.744068562664637,6.628440325925105,0,0,0,1.0
360050274012,4.35074470058057,8.178004826974199,1.4242292615808108,7.008949381712657,8.085153401345059,12.72643393444009,0,1,0,1.0
360050274012,4.35074470058057,8.178004826974199,1.4242292615808108,7.008949381712657,8.085153401345059,12.72643393444009,1,0,0,1.0
360050274012,5.768860318944764,11.098349048915244,1.1661707240971595,1.157155869291504,9.293135971950305,4.9730587730765645,1,1,1,1.0
360050274013,1.9453772643077671,4.0505367467456495,1.689895869250846,9.115476939541095,7.418052694628589,10.843732755428634,0,0,0,1.0
360050274013,3.4277098788003237,3.880161540094285,4.263975499742123,5.409138588892986,13.647571522763801,14.526227202953102,0,1,0,1.0
360050274013,3.4277098788003237,3.880161540094285,4.263975499742123,5.409138588892986,13.647571522763801,14.526227202953102,1,0,0,1.0
360050274013,1.2883425465169869,2.660605172390744,10.949912589713854,6.595854857399493,10.728517062772639,14.766862430922242,1,1,1,1.0
360050274014,1.9059644211116726,1.6327068701420901,3.783593583381677,9.135945252877013,12.010870285811565,10.88411414748016,0,0,0,1.0
360050274014,2.0504159502043424,1.97164454968531,5.607624788828124,12.580183453764398,3.7922566648511733,11.761918628939256,0,1,0,1.0
360050274014,2.0504159502043424,1.97164454968531,5.607624788828124,12.580183453764398,3.7922566648511733,11.761918628939256,1,0,0,1.0
360050274014,9.249148757122873,10.846769659894726,1.1479476327128069,3.0017534119337856,10.511824872720506,8.780468027388203,1,1,1,1.0
360050274021,2.2953578610272594,2.6672949861991238,7.100581775854593,10.80076191411431,10.29347617664364,10.224738442912376,0,0,0,1.0
360050274021,2.4761118408729024,2.673059401989711,10.310868834283031,2.0511269531119964,10.27210368951745,10.814716317281755,0,1,0,1.0
360050274021,2.4761118408729024,2.673059401989711,10.310868834283031,2.0511269531119964,10.27210368951745,10.814716317281755,1,0,0,1.0
360050274021,1.8135646450186904,5.180005981523813,2.1942710759356268,8.612002157869847,1.1089014124684784,7.61204491306062,1,1,1,1.0
360050274022,1.147807861837606,2.5788285277934313,8.533066819760421,6.482953232546745,2.4487230205070483,14.086921511361894,0,0,0,1.0
360050274022,2.7568171647642328,3.054590581603034,6.098560729348952,11.113552491726661,12.046859551931774,10.965981603135429,0,1,0,1.0
360050274022,2.7568171647642328,3.054590581603034,6.098560729348952,11.113552491726661,12.046859551931774,10.965981603135429,1,0,0,1.0
360050274022,3.2336278698612997,11.204659788685364,1.110735056412896,2.015352539470168,10.222026325327366,11.410763402536555,1,1,1,1.0
360050274023,2.538155186498786,3.3581177585342155,3.7090986529347587,1.053783418635935,10.791714410332006,9.061152514439387,0,0,0,1.0
360050274023,1.6081496246224298,1.7973444749870104,3.6016346109257777,9.510072984545598,13.971044067463527,12.238577526614138,0,1,0,1.0
360050274023,1.6081496246224298,1.7973444749870104,3.6016346109257777,9.510072984545598,13.971044067463527,12.238577526614138,1,0,0,1.0
360050274023,12.970187118909696,13.135184690643412,9.73202933854567,7.214077741980189,3.2061634323806274,1.711093165675702,1,1,1,1.0
360050279004,3.986888271323647,6.88126976927478,3.252102629705305,4.2891177242736935,8.748723679131848,12.306981860138187,0,0,0,1.0
360050279004,3.238058223172525,14.917888143331332,8.250112626601572,5.757338493534892,8.211500933113406,11.818466889983435,0,1,0,1.0
360050279004,3.238058223172525,14.917888143331332,8.250112626601572,5.757338493534892,8.211500933113406,11.818466889983435,1,0,0,1.0
360050279004,13.96093284685339,14.299133994941377,1.644198995889365,3.0250206148396295,14.139771263708305,14.18681425823666,1,1,1,1.0
360050281001,4.860712729364162,12.8052357830032,1.5536808834046454,3.125093295214313,3.990165617689833,8.486144550210327,0,0,0,1.0
360050281001,5.03210780918553,6.490980516035013,6.265919647294811,2.035950934020748,7.238651475729861,9.219842526995023,0,1,0,1.0
360050281001,5.03210780918553,6.490980516035013,6.265919647294811,2.035950934020748,7.238651475729861,9.219842526995023,1,0,0,1.0
360050281001,2.5598391271761294,13.679543905712407,9.830250418874794,11.013068242081527,7.9863903247842885,1.168910109456299,1,1,1,1.0
360050281003,5.396973430561465,10.550298235409569,5.542231602615305,11.40698059233883,2.8623005586018184,11.666413802451807,0,0,0,1.0
360050281003,5.02345047291718,9.865089118713216,4.462686920921051,7.652742441320008,4.184707496034257,11.89939701400571,0,1,0,1.0
360050281003,5.02345047291718,9.865089118713216,4.462686920921051,7.652742441320008,4.184707496034257,11.89939701400571,1,0,0,1.0
360050281003,11.835767649306396,9.469624530657452,7.198227304559662,2.520331032484909,9.393827392368578,12.24125614273744,1,1,1,1.0
360050285001,7.854378018229244,1.8539896229618442,2.349630057446656,10.154331700493124,11.441718789499134,7.200931036018709,0,0,0,1.0
360050285001,7.889636249270393,6.3814874336054155,3.180273986501752,12.842872054852156,11.408088108206815,10.344934056781234,0,1,0,1.0
360050285001,7.889636249270393,6.3814874336054155,3.180273986501752,12.842872054852156,11.408088108206815,10.344934056781234,1,0,0,1.0
360050285001,10.673348483371944,13.096983032102134,1.0743348891704727,1.5650696676687326,9.141391268346517,3.5899725378211826,1,1,1,1.0
360050285002,7.446013932726707,12.559332900780813,7.3901297815777305,13.634810225905504,11.028653068392293,13.091808784508167,0,0,0,1.0
360050285002,8.43018084352201,9.52964960877066,6.523385749178348,1.5467462066766942,7.124922198529681,14.062469086076119,0,1,0,1.0
360050285002,8.43018084352201,9.52964960877066,6.523385749178348,1.5467462066766942,7.124922198529681,14.062469086076119,1,0,0,1.0
360050285002,14.414474355218003,13.457478068772886,12.075457658216202,11.189848857717546,7.338813393674071,2.832588518639904,1,1,1,1.0
360050285004,4.669896252923904,4.624392049193055,2.9685657290461407,10.290262897679627,9.080207660844373,12.427886074474223,0,0,0,1.0
360050285004,5.6054701741398905,9.804009498007744,5.238744947274164,10.986212178869526,7.320366831499422,12.284315271986436,0,1,0,1.0
360050285004,5.6054701741398905,9.804009498007744,5.238744947274164,10.986212178869526,7.320366831499422,12.284315271986436,1,0,0,1.0
360050285004,1.3218599170416112,6.4661605854469135,6.666491498518218,1.435930821016582,6.696732082456284,14.355383717823319,1,1,1,1.0
360050286001,8.634307932851497,14.168388232960357,1.8549640548897663,10.079654728762984,6.297268634866005,7.2568762739028045,0,0,0,1.0
360050286001,10.28533243403847,7.372566562523465,3.1449743395467418,2.020082977754778,12.755849471154406,14.922151189314135,0,1,0,1.0
360050286001,10.28533243403847,7.372566562523465,3.1449743395467418,2.020082977754778,12.755849471154406,14.922151189314135,1,0,0,1.0
360050286001,5.765576649059021,1.0472082252034447,3.486712793448351,6.1994168309946796,8.646678830922415,10.133297064639398,1,1,1,1.0
360050286002,1.1415163357934972,4.675078773992032,3.577136798271514,6.771921762946298,12.188614715474067,8.570087752859227,0,0,0,1.0
360050286002,1.3281435097714926,1.961072667310308,7.4482742384280085,3.6616721806190458,12.171062317715402,12.620494089343545,0,1,0,1.0
360050286002,1.3281435097714926,1.961072667310308,7.4482742384280085,3.6616721806190458,12.171062317715402,12.620494089343545,1,0,0,1.0
360050286002,3.351900957867686,11.840404963289956,2.160747214245802,6.926741476711047,7.616787423723383,9.60652666238784,1,1,1,1.0
360050287002,4.378713067649209,9.9200488616132,3.3540289550410813,1.816999608661387,9.891922350852052,12.033658628041632,0,0,0,1.0
360050287002,3.232848425084768,14.362454896573784,1.189997935840782,4.85041151641642,5.272549668841108,7.720071630727222,0,1,0,1.0
360050287002,3.232848425084768,14.362454896573784,1.189997935840782,4.85041151641642,5.272549668841108,7.720071630727222,1,0,0,1.0
360050287002,14.214025321536223,2.465433848484137,7.448565548578191,6.528603071063014,12.56412027333145,11.892362578387253,1,1,1,1.0
360050288003,1.2013973004343486,1.664182612544657,5.3249833632701,3.9694311575973416,8.866040963276353,4.78188300095421,0,0,0,1.0
360050288003,1.4794557948944025,2.0595579857899224,6.3522725396884105,14.576089579781627,5.885860074882007,12.493984479903318,0,1,0,1.0
360050288003,1.4794557948944025,2.0595579857899224,6.3522725396884105,14.576089579781627,5.885860074882007,12.493984479903318,1,0,0,1.0
360050288003,1.0814240923819742,10.67936766106201,11.481958251292678,14.055848681255398,12.796636922380818,1.88305467491538,1,1,1,1.0
360050289003,9.102283149221517,1.483625115062793,2.251725104699446,11.280617144293391,13.921759265827301,7.167416102335626,0,0,0,1.0
360050289003,14.110252083903738,3.393942938674089,7.645472653997302,10.630504857723349,5.208583316349662,14.737174176014657,0,1,0,1.0
360050289003,14.110252083903738,3.393942938674089,7.645472653997302,10.630504857723349,5.208583316349662,14.737174176014657,1,0,0,1.0
360050289003,14.504783306539721,11.978402171694151,1.555824471597884,2.0410904522099385,2.5832707835903364,12.319816469964533,1,1,1,1.0
360050293022,7.047471508310388,5.658688239850405,10.18541184104258,10.456839063892133,7.235211376547707,14.798317482050027,0,0,0,1.0
360050293022,6.11810232761859,1.1681940438015896,1.524984579801405,10.37922771891038,2.165888597465983,14.44000119842954,0,1,0,1.0
360050293022,6.11810232761859,1.1681940438015896,1.524984579801405,10.37922771891038,2.165888597465983,14.44000119842954,1,0,0,1.0
360050293022,9.435072237426596,7.790432127867366,1.8403194563867475,4.756896066798371,10.382123480579677,14.805125985493497,1,1,1,1.0
360050293023,9.063724092553032,4.935727081385704,7.253209970449554,4.119019636073013,8.081015213526037,10.275080247682906,0,0,0,1.0
360050293023,4.605555575413284,2.7169246431287846,3.7405270220074733,2.5422004404789753,12.434775981103607,12.802987200220215,0,1,0,1.0
360050293023,4.605555575413284,2.7169246431287846,3.7405270220074733,2.5422004404789753,12.434775981103607,12.802987200220215,1,0,0,1.0
360050293023,6.787920542823333,5.301597441903508,8.047671607083771,13.793421461725899,8.488307623380251,1.2747721660472418,1,1,1,1.0
360050295001,4.597276651784283,9.863221160440233,11.930166368312493,5.883548544478972,5.251107036970427,14.827216962254267,0,0,0,1.0
