cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did
360050293011,3.1250627206783825,3.366271849909509,2.511317664463298,8.831227116935604,7.796081851376876,9.504469678582453,0,0,0
360470003013,4.044236637786504,1.262111934163629,1.0964532807998557,5.717214738085289,2.6335484824488873,10.354336153748985,0,0,0
360470003014,1.0379374942471955,2.219244461815862,7.994363718228935,14.208411374012456,8.143752064419644,8.222387749031594,0,0,0
360470005013,3.448107396640939,3.8135581600157114,2.016645954386496,7.824876330606866,3.5116248733985493,14.519512547848391,0,0,0
360470005022,1.4795739791843037,3.558253399206881,3.460903746950416,11.590026812608125,2.7904483859486584,12.008131937997042,0,0,0
360470009001,3.783432450997412,11.477877997956925,1.2353146239273318,1.6602091344526282,6.9663519153930595,10.721151378388504,0,0,0
360470011001,4.7533861147620655,5.4884266036321785,3.1184879797356793,2.5639976492131815,8.661213656348947,9.843176655471424,0,0,0
360470015001,1.2438308480145892,1.7465614870529933,2.7852837640653902,5.335665101602653,12.05569727499251,8.60012412274383,0,0,0
360470021003,2.3164127360142115,7.03077426907527,3.1363293496662163,6.529755280640279,8.034701533597982,7.011147269050874,0,0,0
360470045003,11.401638191579314,12.069265108245194,1.8250115752983973,9.311674532029466,12.219479644019733,14.94336487713445,0,0,0
360470049002,1.2265303718983702,1.6059786872412936,4.223299981768022,8.653681806078243,6.822424800158746,13.236531094445912,0,0,0
360470049003,2.154850918869532,13.458908814700886,1.696945513808668,12.734985516988084,12.251666998096024,7.59171345400076,0,0,0
360470065002,11.358325523434134,13.744377050467456,1.09705908797599,10.56882148837418,5.865736976890879,11.003811599759038,0,0,0
360470065005,5.081568462954794,1.2309394398279974,2.0201392525614,9.64459714106556,10.032910629747718,11.867636793999571,0,0,0
360470069001,3.3621308723898053,7.761947059748138,2.5864061593982703,6.814650050503927,2.929642149193808,12.241767723166433,0,0,0
360470069002,1.5678697917102324,5.991552505587694,2.553147847013113,5.057399716288386,10.248000452177706,13.141366235806641,0,0,0
360470071001,1.318876190609906,4.979590287317938,1.0351223230340842,6.3966488792948875,8.996561912007387,5.362641497110715,0,0,0
360470141002,1.5402154624697342,13.9035025777775,5.830118016843038,11.288833977681184,3.1028023900407327,5.039537820896172,0,0,0
360470157001,1.1237299255472522,9.903736453989463,2.401970445712486,4.8254053498275455,8.920997555468004,11.410081226887774,0,0,0
360470157003,1.8714053528877752,5.233625524789134,4.501273703115157,9.307656210717226,12.892362237830575,10.184874329331997,0,0,0
360470159003,7.636442292556658,13.75394554625661,4.580110343768052,5.949536137378835,9.784699680066401,13.037831044908586,0,0,0
360470161003,4.052754051142562,7.372624854629228,1.0106156469896148,8.677308760835329,6.5996050051700506,5.334239301198988,0,0,0
360470163001,1.2881794011963803,7.682871796097077,1.196858745921606,12.80455743760778,10.508589987230664,9.658709089790577,0,0,0
360470163002,1.0121443417543072,3.8587012105892367,2.622542196363146,6.768453737288487,3.9444032749864624,7.803605967111982,0,0,0
360470165001,1.6544064011514699,4.9161564334645425,9.900900655338628,11.639041603585826,9.471552375430457,7.475669344566362,0,0,0
360470165004,1.4736682186375667,11.316047958919555,2.7087293415005558,1.6348442000427923,2.9142240569424622,4.470567139846767,0,0,0
360470181003,1.2989331268202748,2.5656679565977063,2.7244876254853208,2.7880968392000014,5.699528132407893,8.391336225872461,0,0,0
360470183002,3.829310701391865,13.152875157922296,1.065523946715139,12.072505941051503,11.720454158213537,9.356982695872151,0,0,0
360470195001,1.3900758287422086,13.112157704472578,2.759015918748524,8.364599699083264,12.647384281162765,13.133761703382568,0,0,0
360470197001,1.2036601608647572,13.099845175055627,6.711000939458835,1.850649951143943,8.123435157638122,14.036924890752,0,0,0
360470207003,2.193579854947168,7.5389413087211965,3.825112194553025,6.798491216840214,4.206824163804679,14.536827082932668,0,0,0
360470215001,1.0816377874669296,3.6238140699588,2.1690685899310744,7.771039035740357,1.6255512984068972,12.87650769010759,0,0,0
360470497003,2.6347561872505256,13.819619790089837,13.631091331539906,11.8498715819751,7.839846174867526,8.46462822269445,0,0,0
360470505002,6.601218212564807,12.835046287771647,9.826219057565332,3.1926904759187424,10.952893139425505,7.12137720328715,0,0,0
360470517001,3.490969886220144,4.703190527770836,1.7128042579389735,7.223208807627557,5.191565137600776,7.383888680032457,0,0,0
360470519001,1.2400605200609434,14.262807638809136,1.3016503666189756,3.669921396016851,11.647335090884141,3.458887759082172,0,0,0
360470553001,1.9961656799399243,12.902264633446784,2.9298732803918317,10.71202765273926,11.508747143540402,1.8986666068173608,0,0,0
360470571003,6.274641376137325,5.722547397650695,1.116189127313408,14.48774803034292,2.409742234290245,4.989850748506074,0,0,0
360610009001,1.1549979192237778,5.608358105961232,5.787362103773054,3.5377590247652897,10.244126032045457,11.392272215477263,0,0,0
360610013001,2.516440446373742,12.678747467156697,3.0080635454196853,11.184387651334909,8.912480006636711,4.155125423675358,0,0,0
360610013002,1.6509844057935024,8.851023077415787,4.986521523475336,10.90359734877523,8.704486514808131,14.436048878379093,0,0,0
360610030012,5.118129520879579,2.101083674285917,1.2767550603265008,5.276705460126698,10.078098509718224,10.346400355389287,0,0,0
360610032001,3.556960167599751,14.1845569781509,1.1537561193228894,7.6471559419530815,2.931148495694936,13.802688719466929,0,0,0
360610032002,4.992908379617617,8.496238699896756,2.337710868660505,4.4227003486540735,5.6021747877633405,8.649862774545724,0,0,0
360610032006,2.375140688579373,7.574519774143715,4.97262260099575,9.292151977008256,6.5377221495870215,14.29412151986962,0,0,0
360610033001,1.5521898545473234,9.049989595662637,1.3822192902645534,4.514637241575901,5.214219760553787,6.460837000382138,0,0,0
360610036021,1.1129777847310427,2.1909950487882686,1.153019266461957,1.2333778763687295,7.34342143696286,13.886839324153591,0,0,0
360610037002,2.5105823205112667,5.9803810224404685,1.636136645252698,4.812677585490102,5.699487583683426,12.048520014759504,0,0,0
360610038002,5.616700973435735,12.618062480998397,2.317837478242401,2.925395755375419,7.434154035351089,14.38860353319222,0,0,0
360610038005,1.1769343168750108,10.342432223081847,4.332925021488343,2.2307687828911877,9.523228660420486,11.54233599702456,0,0,0
360610039003,7.458688696540447,14.623368484819732,9.503787484393122,13.239024158022254,8.436536000960851,14.680166790590016,0,0,0
360610042002,2.2446135420406375,11.502957415005916,1.2690813886869594,5.585800815915523,7.6062343240820685,13.653286095329527,0,0,0
360610047001,1.558612801713947,1.1974731104235268,3.174191214351133,14.11057996376945,3.774983385591838,8.41875397551091,0,0,0
360610047002,1.5265829362428533,1.7802938941535515,1.6473126409075882,9.014689037577128,4.5136698027093765,13.476527371969624,0,0,0
360610048001,6.042818427183564,8.050830751532237,4.410603200399329,2.805938607650413,3.6399377959158334,3.2465264911153664,0,0,0
360610048002,1.0819215552322845,5.232202383421492,2.260159578885183,2.0337539666192543,11.962800019040039,5.941718658086046,0,0,0
360610048003,2.555048701090975,9.713864353524572,2.09123231212674,13.10312694720057,10.76173899675969,13.62776642591906,0,0,0
