cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did
360050210028,8.83435120677149,4.3934817208801125,3.0397883109948016,3.117521412957021,11.231754593139103,7.115712902757253,0,0,0
360050380003,7.296638683397154,6.70845913852013,3.2287399346513226,8.56611226885245,8.143962611818466,13.337097436438878,0,0,0
360050386001,1.4093059810447506,1.5346601401310933,5.777425382590833,10.81162389792834,6.052132339551214,11.194796280386917,0,0,0
360050386002,2.5130308587145738,1.686927750711675,13.264697051654993,11.320768566931369,5.184573266110563,12.524711174863455,0,0,0
360050386004,3.250846910630785,6.565403058321379,11.100978523892117,4.3129763632875235,6.930049532330746,11.099160792401364,0,0,0
360050386008,1.9887144905122476,1.346954271352196,6.005923178456889,10.167752812570793,5.836112111467816,4.44583509589954,0,0,0
360050390002,5.952546765849118,9.422819220424376,2.257031509087888,11.229486856156075,3.3009069552816364,5.954175781223805,0,0,0
360050396001,2.18573837014669,1.1604468825919658,3.231709239557872,1.9430987120895795,14.444773819347224,6.730098310352215,0,0,0
360050398003,1.285810023606512,2.7433127390425334,4.2928903752058165,9.66374594338198,11.951138051277495,5.268610939148811,0,0,0
360050404003,1.7572000094524505,3.0135959388645936,2.6527073089335222,6.631380876746428,9.119532277288672,2.946500207051802,0,0,0
360050406002,4.725797443852462,5.853248927617075,2.2850630444467974,10.112405686430751,12.52866118188986,7.2219893976605025,0,0,0
360050422001,11.437258888794235,14.379508459774256,1.9532495230046867,2.199050845963111,10.03684544923381,14.933903714115393,0,0,0
360050448001,4.3232576087349806,6.457339129849751,9.10025057706482,2.750678651119138,7.77420607772444,13.286971257714614,0,0,0
360050456001,3.8785363151388825,4.975468505305487,5.335163125391339,3.1750719646758725,7.804603240207811,5.158290786748625,0,0,0
360050484001,1.3363137080307728,2.2030864620218154,2.5450259741653802,2.0641168071366813,8.493122136953096,5.556819448688037,0,0,0
360050484004,1.2662814804437748,1.3136395648926822,7.096711839138197,1.9085518602698601,7.063854883045508,8.691972316828227,0,0,0
360470271002,9.644613825259217,12.926939334595193,1.1612901844368846,1.2917558018784936,3.19267199598126,9.539128828095171,0,0,0
360470273003,8.223822823909622,8.629302081403639,1.307545445429103,1.6112279975351242,7.266003821365625,14.896646725674833,0,0,0
360470277001,4.686872747430913,8.642796897774467,7.04224998778885,1.5811591038660175,4.4227279636789065,11.983493900275716,0,0,0
360470279004,1.772029333469451,2.4306883120783294,2.114593692402224,9.624281921458252,2.473750383436885,6.609947908597704,0,0,0
360470291002,1.2965074005666724,7.95454451343034,1.9998381635448488,5.664344798542666,12.465187625570275,12.907749326303975,0,0,0
360470325003,1.4335071760343325,7.840938179829945,2.559764202176921,8.351216752310371,9.076088696722387,13.439621027265758,0,0,0
360470347001,1.8742842971502949,6.256063190868341,1.1911110366270778,4.046255234085181,1.3615304495903686,14.762353773981424,0,0,0
360470347002,1.4272451498169056,8.71792043328611,3.59821485866102,3.883170283403771,8.40613391366098,14.221988249292515,0,0,0
360470349004,4.201603578836269,12.779058015167372,2.4308008744114513,3.8249014745038834,2.175244867494861,9.153134837927277,0,0,0
360470355002,5.74787518720561,6.416838241860113,3.8090175802422124,3.0817949712282324,4.78357014792369,12.917328779953827,0,0,0
360470359002,2.3697696776636596,2.8972237396015923,1.48735214778379,1.9738661483834488,14.556526357261939,8.589109150246452,0,0,0
360470359004,3.0491982652987413,1.5051746664257948,2.767260742450944,1.3852412514730403,5.5658478911557685,12.850670131819447,0,0,0
360470361001,2.6242802224536814,12.632128586233534,2.0993764689446266,3.0708741069349523,10.659122973287467,13.090390334596023,0,0,0
360470363003,8.10496992249922,8.413946652990527,1.626449688851249,1.168344582349027,12.739011028874494,12.840653672319428,0,0,0
360470363004,2.5449108339884567,4.174326808465433,1.0252710600653874,4.514559726848186,9.746124655298797,14.528786933687567,0,0,0
360470365011,2.5125586881292783,5.927526815571907,1.3509943253571346,2.5514964354599052,5.962195226271383,14.494485631958812,0,0,0
360470371004,1.0447688761588356,10.471589211429873,2.2094591232389673,1.3074784712016498,10.68221486367598,12.329879904384846,0,0,0
360470371005,3.5777380493501747,11.134440925640583,1.105975466869701,1.5518050274613095,8.226489931877383,12.42203248862947,0,0,0
360470385001,1.1542110293869143,6.37773277384283,2.022028098462676,2.9368763523694312,5.029988166295912,9.228621737294628,0,0,0
360470387002,1.6429586106905987,1.3760227136140593,1.3322719962685419,2.478814371274936,12.761991944657023,9.92260926272811,0,0,0
360470722001,3.989973626394523,6.396338838952161,1.279463656712732,5.557876095104744,9.949299203674762,12.68783767809877,0,0,0
360470724002,1.0563797824731882,8.690594772704197,1.131115258074608,12.654449792741799,12.915617268956378,9.679213582889854,0,0,0
360470728002,5.13570783006265,10.163293206200098,1.1857967201531905,5.529259531504964,9.940255086969504,11.750368740803127,0,0,0
360470734002,4.585927012817285,4.483991175225851,2.7465311511075274,5.283948985927935,7.03753894449268,12.499918662712574,0,0,0
360470780001,9.147192871589644,10.222713320724623,4.502134162677582,6.833521068654105,13.134595412228698,13.33124262129343,0,0,0
360470780002,2.503455966870991,1.1632525656360193,4.338647677356451,13.801498392531544,5.613653849402736,12.440763512818187,0,0,0
360470782001,7.699843433938193,8.66671842315699,4.528945156276367,5.50173063893194,9.381018920434707,12.798558140400177,0,0,0
360470782002,3.92929586902745,2.3331109827120518,4.006524077504233,8.397600567598687,7.581572872096437,9.52813777207558,0,0,0
360470784001,1.6465415561165329,1.479257707753403,4.892858909801195,3.429855231227178,7.668345955326121,10.01864721897168,0,0,0
360470788001,3.9529490662979967,2.524988266046889,6.1162335599086,4.001688724287677,1.1360962792393137,11.597666999508862,0,0,0
360470788002,4.294565177008366,2.4582017631961683,3.93677775973421,6.372845850877088,5.868793625359757,8.844136694516436,0,0,0
360470790003,5.249157579671754,9.67546833720519,1.1441230010212924,9.54640223519745,5.64777567199211,11.380427747923871,0,0,0
360470790004,11.030001494305814,10.661475028351163,2.5290765218792113,7.877502342066573,13.907874030390506,14.449857490409059,0,0,0
360470814001,4.481025169763942,1.648361971798729,3.320139908714979,2.019498163871983,8.050425225637447,10.824489709655058,0,0,0
360470814002,2.113741113656431,7.847616649974786,3.928834271514225,1.2154615298335756,1.3505376114092371,9.443501753612203,0,0,0
360470818001,2.587908603039061,5.638773020976345,2.13428130269952,4.99872895542412,5.173388628878881,7.034017713268495,0,0,0
360470822002,7.506884878572671,7.446895115965717,2.3827464701756482,6.1065776309612625,6.372385648285386,13.452500999276438,0,0,0
360470824002,5.6192856587775335,8.495010347966467,2.662816486368775,3.4679582790758996,4.200012397706964,11.756722508564192,0,0,0
360470824003,4.7429671324479505,1.4241017429286522,2.968241705805191,12.567119676313087,13.50676509359068,8.745005436086519,0,0,0
360470826004,5.650649561510385,1.7544704570059082,3.3969037386020275,8.28519473771928,4.905912514617491,12.79967055976482,0,0,0
360470828001,4.808381069191398,5.567901115205148,4.262716477707521,9.404700945042222,5.417255935751356,12.040608181689631,0,0,0
360470828002,8.641506043364178,2.906956104526829,5.348402221120383,8.015993770373793,8.607935317846517,14.526362209963072,0,0,0
360470830003,5.298815118801507,7.877709311921381,7.769072217884972,7.531618709563787,7.749175409412921,14.223071582936733,0,0,0
360470830004,5.915754251456681,3.4956087767459003,5.641351495057345,8.254559696982131,1.637877236895248,14.13580232639962,0,0,0
360470832001,6.391815518541399,8.059809863097097,2.3949694646219113,9.421075373483944,10.93459546307843,9.876873663261664,0,0,0
360470832002,3.253364027011976,3.230144071646656,5.15480332167801,3.7809953587480973,7.820164316426133,11.38871774653974,0,0,0
360470834002,3.7310404151166754,2.663704435240362,5.783197931601606,6.18575250876248,6.362418921134761,14.134073964070636,0,0,0
360470836001,1.7024568376778344,3.7809366457626563,5.284726889012619,2.725691719530623,10.702873919384757,8.019789839519543,0,0,0
360470836002,5.336544430368209,2.516710745036889,4.103281557685044,7.8715012711882935,7.270744474767682,13.391566373709953,0,0,0
360470838001,6.937302339630851,6.924582706958181,6.189603840996475,10.264883129028943,2.193131796449842,14.806196925164553,0,0,0
360470838002,8.256886690848575,5.4045782873009,3.559338882888019,13.329827405639435,10.362253641459649,13.85597369979919,0,0,0
360470840001,4.626448044900681,4.537328985601571,5.431748446300489,13.057737414793948,6.701915236308779,14.277931597644137,0,0,0
360470840002,2.151692930119994,2.091508172780159,6.273439590548573,8.490846750880664,8.31780861854384,13.92395824951856,0,0,0
360470846002,6.951695472015664,4.735796469682292,5.386139722706378,11.283785196690163,4.6227550838265685,14.25757107957233,0,0,0
360470848001,5.415808242104243,3.8092075277224935,1.9219799315703008,6.671556890165334,10.12423896413151,11.598667567491368,0,0,0
360470848002,3.132353211215295,4.1645023919669,3.805303536442514,5.870373053198503,7.632237212442224,10.677112216533015,0,0,0
360470850001,5.51574846579819,2.1312941800522784,2.609952450317082,14.224594741516926,8.158345863275983,14.151918311569103,0,0,0
360470854002,2.1240891191711095,7.16341172233027,1.789963740109485,1.0325520769788863,1.4826446533517306,6.6400565120734285,0,0,0
360470856001,1.1751788026305672,4.035774012000289,1.1330057686134323,8.837732205415083,6.784037221978743,5.319772541015377,0,0,0
360470856002,5.475858823060722,4.598041048459188,1.5612664837614645,7.929080153883806,12.680020406750238,11.442207908633009,0,0,0
360470858001,4.86372033396413,3.3292515237625437,3.2048708881226826,3.890088010884569,3.5713118557710883,11.158165285757004,0,0,0
360470858002,7.0016532505424225,5.696596190099459,3.7442763115298874,1.6008836502796457,3.658433891883778,14.871416001396081,0,0,0
360470860002,1.4339276866860686,4.416039465244387,3.077999121539183,3.7262792123781927,3.2279707281391437,9.359309814075884,0,0,0
360470860003,5.475316098212225,5.936958235779834,2.5565842025373193,10.585807574663539,5.7530353151642615,13.288842795777121,0,0,0
