cbg,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store,treated,time,did,CL
360050016003,7.970289980182104,12.166478981904287,2.599695848314988,2.358294315161473,1.426267960124157,13.300487175035983,0,0,0,3.0
360050016003,8.556056307044733,8.52762126722051,2.325340907184249,7.874525292388323,1.411801479085685,12.561024995839677,0,1,0,3.0
360050016003,8.556056307044733,8.52762126722051,2.325340907184249,7.874525292388323,1.411801479085685,12.561024995839677,1,0,0,3.0
360050016003,7.394727894058352,7.1759912407619675,1.3764269678327667,14.404602860975498,1.4330778078025936,12.413793101956816,1,1,1,3.0
360050020004,1.3193530954679524,3.452857443527243,4.385323006383887,2.9308344645674933,8.69913543519789,12.074870921570792,0,0,0,3.0
360050020004,3.177625063464328,9.123157397113252,4.571956087817704,3.0869708838968046,14.590120454907725,14.525927410274413,0,1,0,3.0
360050020004,3.177625063464328,9.123157397113252,4.571956087817704,3.0869708838968046,14.590120454907725,14.525927410274413,1,0,0,3.0
360050020004,2.2041981576004943,3.196876735864536,14.326240928992494,1.1621543799194252,13.342035869709973,9.280995927926282,1,1,1,3.0
360050028002,2.6421503614585973,1.551364524461345,2.387323776782439,9.334935251999624,9.650305364680804,11.191388393014194,0,0,0,3.0
360050028002,1.4524400090011926,3.2398860386474686,2.8085480216292606,2.1028171470783223,3.276951480368611,8.145351104865037,0,1,0,3.0
360050028002,1.4524400090011926,3.2398860386474686,2.8085480216292606,2.1028171470783223,3.276951480368611,8.145351104865037,1,0,0,3.0
360050028002,14.11444152526265,2.679982668603216,1.3176820970883938,8.952082262801778,11.08946155684202,5.362328479684166,1,1,1,3.0
360050028003,8.651911489951361,7.334329934684769,4.59093942906519,9.80049792177168,4.49911958236636,11.627300061194694,0,0,0,3.0
360050028003,5.184544625092169,4.027849094451472,3.5592819956330883,1.1955832326859746,3.40123139981616,10.516465322359451,0,1,0,3.0
360050028003,5.184544625092169,4.027849094451472,3.5592819956330883,1.1955832326859746,3.40123139981616,10.516465322359451,1,0,0,3.0
360050028003,12.768730662043806,8.000694695955513,1.0045599283993543,3.806760779946776,12.982635988655833,2.1663487564439086,1,1,1,3.0
360050028004,2.0113001482343558,9.30179561331768,1.081880081746771,1.9864998059300296,1.581994160502,6.163144207583436,0,0,0,3.0
360050028004,1.9682719591584217,1.159658549963737,4.039148596879006,8.939473368193818,11.182159866172833,11.137777933124331,0,1,0,3.0
360050028004,1.9682719591584217,1.159658549963737,4.039148596879006,8.939473368193818,11.182159866172833,11.137777933124331,1,0,0,3.0
360050028004,14.760101326451771,7.396875196876627,1.414791957666079,14.112777023115394,3.761914626769599,7.39780575234169,1,1,1,3.0
360050042005,5.0625976229751615,4.224945233016728,2.446333625124316,7.641530208899567,1.837950973077287,11.456129922338896,0,0,0,3.0
360050042005,2.5423502150016697,2.5212607786659866,3.706887904822727,1.0120768250001984,1.6930978956194718,11.954110656530391,0,1,0,3.0
360050042005,2.5423502150016697,2.5212607786659866,3.706887904822727,1.0120768250001984,1.6930978956194718,11.954110656530391,1,0,0,3.0
360050042005,11.851525146112195,7.060106779318986,3.0848303513767332,10.494768363855396,1.1300578695357153,13.49639612012093,1,1,1,3.0
360050061002,1.6333205612130044,14.63145794486989,3.7196785695039867,7.148653871356172,1.5895193749763656,10.24037378396276,0,0,0,3.0
360050061002,1.1249519201531304,11.867134615633244,2.998219330853168,5.475038786416488,2.39516237034157,5.039168789224347,0,1,0,3.0
360050061002,1.1249519201531304,11.867134615633244,2.998219330853168,5.475038786416488,2.39516237034157,5.039168789224347,1,0,0,3.0
360050061002,12.010254273490887,10.109234844843993,1.6829046239815688,8.834423093046643,3.353250508432186,7.456068163005828,1,1,1,3.0
360050063002,1.1252586038570318,8.061745536906749,13.063967662652194,7.0733049676312065,10.538653465842296,13.800547187125778,0,0,0,3.0
360050063002,1.3545066434974051,1.4130625636247724,8.036144633246018,7.652694754753267,8.970107886457239,11.32956358746912,0,1,0,3.0
360050063002,1.3545066434974051,1.4130625636247724,8.036144633246018,7.652694754753267,8.970107886457239,11.32956358746912,1,0,0,3.0
360050063002,14.739146583546804,13.654615166752356,3.878151076021455,4.051525595349659,13.769116411035386,1.9196153475535631,1,1,1,3.0
360050064003,3.025034942754821,6.0013171018218445,2.8309243272870286,1.854019591662443,5.652448456185341,7.102584587330358,0,0,0,3.0
360050064003,5.845307761635502,10.255051992134918,1.2162080156221269,8.732007254201076,9.132246981885183,12.857830855620696,0,1,0,3.0
360050064003,5.845307761635502,10.255051992134918,1.2162080156221269,8.732007254201076,9.132246981885183,12.857830855620696,1,0,0,3.0
